1,209,343,72,144,1.51871
1,220,112,107,214,1.31803
1,809,160,96,191,1.51871
1,522,231,118,235,1.51871
2,227,246,131,262,1.18256
2,301,250,130,260,1.18256
3,212,468,82,164,1.29281
4,264,202,228,456,1.14535
4,448,194,293,586,1.24359
4,761,210,320,641,1.24359
5,242,180,187,375,1.14843
5,477,184,260,520,1.29173
6,685,255,189,378,1.37879
6,410,416,210,419,1.37879
6,426,150,307,614,1.33875
7,407,212,76,151,1.32517
7,341,180,115,230,1.32517
7,227,157,124,248,1.32517
7,142,126,170,340,1.32517
8,890,173,117,233,1.24935
8,865,93,162,324,1.22515
9,17,310,71,142,1.31038
9,218,228,76,152,1.31038
9,199,190,200,400,1.31038
10,173,304,145,289,1.1637
11,134,302,67,134,1.19167
14,455,198,228,455,1.18757
17,759,263,171,341,1.21465
17,449,220,191,382,1.21465
17,180,247,182,363,1.21465
17,540,220,197,393,1.21465
19,389,312,87,174,1.35058
22,253,156,217,434,1.13761
23,413,272,71,142,1.19066
23,981,215,115,230,1.19066
23,698,150,144,287,1.19066
23,130,111,224,448,1.20432
24,252,248,127,254,1.33566
24,162,250,130,260,1.17737
25,821,496,96,192,1.24139
25,859,273,160,321,1.24139
27,545,247,317,634,1.49616
27,365,267,302,603,1.28296
28,326,414,71,141,1.19807
28,91,493,147,294,1.27816
28,670,180,182,363,1.19807
28,27,179,337,674,1.19807
29,408,415,81,161,1.38367
30,272,113,227,454,1.43899
32,277,187,111,222,1.17477
32,335,153,135,270,1.33146
32,202,168,125,251,1.32494
33,608,206,144,288,1.22185
36,771,52,70,140,1.24496
36,651,301,90,181,1.24496
38,163,163,188,376,1.14619
38,879,424,226,452,1.25567
39,148,124,192,385,1.24867
40,291,119,205,411,1.21072
41,239,82,85,169,1.4429
43,686,311,72,145,1.50559
43,782,64,86,172,1.50559
43,630,186,88,176,1.50559
43,841,190,90,181,1.15838
44,722,393,95,190,1.13803
45,381,372,71,141,1.17661
46,162,189,207,414,1.41834
46,9,197,198,395,1.41834
47,481,444,74,148,1.14854
47,483,332,140,279,1.14854
47,559,299,214,427,1.14854
47,766,336,208,416,1.20203
48,370,295,256,511,1.258
50,334,153,142,283,1.21369
51,192,130,116,233,1.25535
52,164,173,127,254,1.14372
57,38,159,92,184,1.2447
67,307,364,110,220,1.20931
68,362,32,330,660,1.17589
72,110,44,316,632,1.27728
76,264,173,82,164,1.22638
76,118,53,142,284,1.22638
77,93,134,197,393,1.28314
79,252,50,67,134,1.16339
80,24,211,72,144,1.3937
80,153,143,219,438,1.3937
81,117,101,230,460,1.36001
82,168,183,171,341,1.20277
83,151,157,219,438,1.18136
84,19,93,77,154,1.30125
84,0,15,121,241,1.28862
85,172,161,139,278,1.38833
95,171,154,214,428,1.16341
96,168,191,130,259,1.41872
97,130,99,228,455,1.20297
98,324,215,73,146,1.32962
98,266,199,133,266,1.32962
99,238,111,172,344,1.26018
102,344,271,96,192,1.1693
103,278,73,178,356,1.24743
106,288,150,153,305,1.16512
109,179,123,167,334,1.2082
111,238,165,147,293,1.14009
112,247,186,100,200,1.32703
113,294,322,67,134,1.21107
115,152,114,247,493,1.27319
116,295,98,136,271,1.1966
116,102,76,267,535,1.1966
117,144,118,216,432,1.59884
118,159,113,242,483,1.23013
119,124,74,261,523,1.22179
120,55,112,238,476,1.21903
120,218,127,233,466,1.22461
122,316,96,115,230,1.19013
123,123,26,284,568,1.18305
124,52,83,251,502,1.27924
125,126,57,277,554,1.16591
126,289,218,144,288,1.35848
126,102,186,182,363,1.29842
127,226,163,204,407,1.66407
127,114,157,208,415,1.47088
128,218,318,108,217,1.13658
128,48,48,258,515,1.13658
131,119,196,101,202,1.19134
131,158,180,121,242,1.23373
132,209,126,184,368,1.35074
133,177,207,141,281,1.28277
134,203,83,182,363,1.4275
134,284,30,214,427,1.4275
135,367,181,89,178,1.43546
135,86,184,88,176,1.34175
135,179,173,90,181,1.30084
135,430,147,107,214,1.34175
135,211,164,97,194,1.23129
135,265,155,104,209,1.23129
136,401,74,75,150,1.7502
136,466,75,74,148,1.7502
137,264,103,166,332,1.59496
137,211,128,154,308,1.46715
139,290,132,97,193,1.25127
139,352,85,125,249,1.25127
139,119,85,124,248,1.25127
139,178,60,144,287,1.25127
140,426,0,194,388,1.28523
140,280,20,215,429,1.28523
141,241,156,97,195,1.4752
141,186,165,98,197,1.4752
143,199,103,171,342,1.25201
144,312,145,131,262,1.32932
144,222,153,132,263,1.32932
145,334,202,86,173,1.66918
145,193,166,102,204,1.66918
145,389,182,112,223,1.51644
145,243,154,103,206,1.66918
146,233,93,165,330,1.4791
147,87,87,162,324,1.1593
148,165,163,78,156,1.56583
148,207,160,78,156,1.56583
148,456,158,115,229,1.56583
148,302,151,121,241,1.56583
148,367,146,140,279,1.56583
149,419,176,70,140,1.36161
149,548,138,84,168,1.14927
149,288,116,159,318,1.36161
149,163,185,142,283,1.48593
150,381,164,103,207,1.19993
150,319,148,124,247,1.19993
150,230,172,115,230,1.61353
151,277,91,185,370,1.20155
152,504,176,72,143,1.62433
152,549,186,68,136,1.43237
152,360,226,74,148,1.64194
152,50,194,89,178,1.62433
152,460,192,94,188,1.64194
152,389,172,101,203,1.62433
152,339,186,99,199,1.43237
152,264,168,109,219,1.62433
153,432,88,71,141,1.15405
153,475,73,120,240,1.29739
153,51,34,164,328,1.29739
153,275,26,221,441,1.15405
155,273,139,120,240,1.2877
156,318,190,126,252,1.23078
156,293,103,173,347,1.23078
157,269,140,125,250,1.22904
158,164,93,173,346,1.16667
159,131,182,113,226,1.25416
159,22,172,125,249,1.25416
159,332,167,128,256,1.209
159,401,160,134,267,1.25416
159,210,183,140,279,1.21354
160,283,86,176,353,1.21432
161,282,61,131,262,1.24474
162,426,305,78,155,1.34863
162,116,104,128,256,1.85355
162,374,86,187,375,1.85355
163,79,192,85,170,1.40159
163,127,171,90,179,1.40159
163,182,133,109,218,1.40159
163,433,152,115,230,1.31164
163,506,142,127,253,1.40159
163,259,63,199,398,1.40159
165,217,126,141,281,1.25456
165,274,104,168,337,1.25456
165,249,6,222,445,1.25456
166,341,134,166,332,1.2008
167,217,281,84,168,1.26317
167,244,170,144,288,1.26317
167,382,149,133,266,1.26317
167,186,180,145,288,1.26317
168,80,72,188,375,1.20285
169,447,98,100,199,1.2416
170,367,125,146,291,1.25629
170,183,98,164,329,1.20167
171,306,114,165,330,1.17201
172,462,144,145,289,1.15602
174,318,133,95,190,1.35156
174,439,146,90,180,1.35156
174,472,135,97,194,1.35156
174,238,154,143,286,1.35156
175,77,116,69,138,1.50498
175,222,125,170,340,1.50498
177,89,98,97,194,1.22375
178,451,131,86,172,1.18412
178,343,126,159,317,1.18412
178,86,96,154,309,1.16992
179,218,120,156,312,1.44825
181,466,201,75,150,1.16227
181,361,269,67,134,1.25246
181,309,258,79,158,1.25445
183,167,114,71,142,1.15516
183,156,104,104,209,1.15516
183,291,124,148,294,1.28117
183,164,122,160,320,1.28117
184,178,81,163,325,1.31852
185,243,177,142,283,1.14002
185,96,28,208,417,1.2119
185,220,65,197,393,1.26933
186,171,65,197,393,1.26401
187,157,128,87,174,1.29871
187,232,113,157,313,1.29871
188,102,115,66,131,1.28907
189,118,141,102,205,1.25801
189,43,115,116,232,1.2534
189,150,121,134,267,1.25801
189,237,135,126,251,1.25801
189,278,164,138,275,1.25801
190,213,111,168,336,1.18936
193,146,20,219,437,1.23292
194,165,77,184,368,1.22193
196,211,105,125,249,1.23099
197,422,108,72,143,1.52069
197,460,103,74,148,1.52069
197,217,108,174,348,1.13976
199,125,124,169,337,1.24099
202,261,20,207,414,1.19317
203,238,13,212,424,1.62232
213,178,183,138,275,1.24612
218,208,0,228,455,1.1968
224,177,0,179,358,1.16885
225,224,238,91,183,1.22307
228,180,0,228,455,1.30747
229,249,82,92,183,1.25626
230,333,34,218,435,1.15487
232,262,5,198,395,1.14084
260,213,300,73,146,1.21736
270,512,126,67,133,1.54748
270,92,120,105,211,1.54748
270,311,104,178,357,1.31937
271,340,220,106,213,1.29462
271,216,93,177,354,1.29462
271,304,105,170,340,1.31468
272,177,149,115,230,1.27423
272,295,128,141,280,1.23918
272,347,103,152,304,1.27423
272,87,142,130,258,1.27423
273,215,126,164,328,1.3796
274,161,0,228,455,1.36541
283,211,173,99,199,1.19876
285,504,62,67,134,1.2261
285,299,170,133,266,1.2261
285,218,141,151,302,1.2261
286,277,172,67,134,1.40357
286,319,168,109,217,1.40357
288,259,98,152,304,1.13619
288,179,116,145,290,1.26497
