40,301,143,185,370,193746
78,120,203,201,402,156695
43,776,51,89,177,159238
43,475,21,100,200,157079
38,383,547,129,258,151663
38,882,432,201,403,166429
38,561,375,221,443,145449
151,285,112,164,329,183485
51,188,125,115,230,276470
204,330,290,76,152,136912
204,283,107,85,170,131126
204,152,120,91,182,127888
168,199,109,82,165,180248
168,89,118,158,318,230739
97,135,121,211,423,203485
20,363,198,120,241,167752
20,285,184,141,284,134581
139,189,103,117,234,213904
139,282,106,111,222,196738
139,124,103,111,222,176101
139,340,73,129,258,161256
69,307,301,101,202,151802
225,210,203,112,224,163219
150,235,175,108,217,149472
150,378,165,99,199,172739
150,283,176,103,206,174058
150,318,160,112,225,228420
115,167,157,211,423,271857
32,276,181,111,223,203768
32,337,175,120,241,250206
32,195,157,130,260,223299
82,168,191,157,314,198825
155,375,147,147,294,172657
13,181,387,64,128,133394
13,458,170,226,454,141222
47,478,342,125,251,159540
47,887,363,119,239,182993
47,360,587,125,250,133121
47,775,363,190,380,225688
47,573,328,190,381,191675
195,526,76,71,143,160105
287,334,314,69,138,140425
186,88,60,187,374,161829
186,173,67,188,377,195056
109,29,51,68,136,147453
109,196,193,120,241,190459
170,366,140,139,278,190972
170,176,92,166,332,179048
3,606,286,79,158,172058
3,197,455,91,183,138660
3,502,517,123,245,177722
3,281,426,179,359,160043
285,224,174,126,252,221357
285,293,169,130,261,236505
202,313,223,81,162,144989
120,96,235,159,319,215443
120,245,221,167,334,199687
76,272,86,114,229,206303
76,128,109,108,217,165166
175,452,59,68,136,170769
175,72,115,70,141,226122
175,227,144,118,235,132761
188,101,110,69,139,174679
188,250,93,162,326,158381
162,110,97,131,264,279050
135,88,198,76,152,180769
135,364,186,85,171,225944
135,215,175,87,174,165558
135,168,167,96,192,194315
135,426,144,107,214,160268
85,175,166,131,263,230358
153,425,78,78,155,174783
153,479,102,101,203,235286
153,341,254,84,168,147613
153,46,32,162,326,159067
153,290,90,179,360,189125
123,319,106,81,162,192871
123,360,88,98,196,162918
123,205,41,117,234,181126
123,200,268,151,302,133379
23,973,200,123,246,146165
23,140,131,208,416,185511
185,241,160,140,280,179038
185,102,72,177,356,195896
121,85,320,103,206,131800
121,139,147,228,456,136106
136,462,64,78,156,284038
136,398,67,73,146,202507
132,228,193,139,279,221311
132,127,131,174,348,136130
27,84,150,74,148,144592
27,378,351,75,150,156104
27,333,104,82,164,148750
27,476,616,98,196,136855
27,810,224,122,243,156160
27,586,566,123,247,145078
27,656,578,119,239,134749
27,745,263,208,416,174990
15,120,162,130,261,181551
15,413,309,146,293,154207
8,184,192,66,132,150758
8,242,274,70,140,146858
8,133,331,70,141,152795
8,598,612,66,131,179640
8,875,133,137,275,148494
219,258,288,74,148,166103
201,346,240,90,180,162548
277,176,59,110,219,157525
39,280,304,85,170,143411
39,190,260,116,232,154795
39,261,181,158,316,149517
39,746,148,152,304,142731
39,152,142,182,366,169621
39,499,104,215,430,167552
72,206,408,118,236,145310
143,214,175,123,247,241226
163,128,185,80,159,225482
163,75,190,80,161,164084
163,179,145,101,203,207587
163,413,128,121,242,165263
163,258,80,182,366,164300
6,889,266,74,149,164585
6,1025,440,74,149,223010
6,125,480,67,134,169840
6,96,494,67,134,166073
6,676,232,76,151,131513
6,78,444,94,188,151506
6,454,542,124,249,149681
6,391,63,112,225,136890
6,112,432,96,193,162509
6,448,208,243,486,137891
68,395,181,94,188,140124
66,570,353,71,143,189382
118,156,60,111,222,144393
118,183,205,179,358,222712
11,370,450,183,366,179641
42,805,237,73,147,186119
42,1020,572,81,163,154003
42,180,502,191,383,148981
288,177,112,140,280,199406
288,253,96,160,321,161312
173,283,171,72,145,140840
144,306,145,130,260,191542
144,218,151,133,266,201663
273,208,104,166,332,251034
30,277,129,211,423,191414
158,480,211,66,133,186837
158,450,118,113,227,146495
158,172,111,161,324,203036
104,277,72,125,250,139308
200,445,296,80,160,163112
200,46,77,120,241,149992
177,89,98,89,178,219811
177,145,77,102,205,175133
177,229,128,151,302,139024
177,216,53,194,389,160549
5,444,288,67,134,162055
5,281,347,75,150,152313
5,239,173,186,372,179025
5,491,230,223,447,210522
171,329,203,112,225,152775
96,179,225,106,212,255814
81,126,114,216,432,182725
281,224,219,74,148,175071
281,139,275,89,178,158021
52,169,185,112,224,184549
149,417,176,70,141,180257
149,174,237,107,215,153391
149,292,131,147,295,184390
196,212,111,119,239,304107
196,283,138,106,213,161447
187,152,124,84,168,232212
187,225,103,159,319,216344
197,421,112,68,136,195979
197,458,99,78,157,164650
197,213,115,160,320,170439
222,220,132,67,134,136756
146,228,80,170,340,174610
46,171,235,175,352,194066
46,24,212,177,355,188649
166,344,131,156,313,154128
25,804,451,117,234,200423
25,857,263,159,320,206652
279,139,40,93,187,167076
74,451,136,197,396,139564
41,232,75,87,173,248409
134,295,63,182,366,167819
31,301,256,67,133,153286
31,286,333,81,161,156756
31,295,415,164,328,158946
207,237,127,112,224,149039
17,310,434,66,131,145717
17,477,381,96,193,138172
17,286,298,152,305,160211
17,762,271,162,324,172858
17,541,233,186,372,175741
17,176,245,182,366,148432
128,157,331,84,167,165178
128,214,320,105,210,164745
159,338,205,106,212,264232
159,132,203,99,199,195193
159,405,191,113,227,259801
159,19,172,123,246,185679
57,86,136,70,139,148869
57,44,196,67,134,183866
113,330,177,75,149,148132
28,498,366,74,149,149980
28,321,409,72,144,193994
28,495,535,74,147,161016
28,928,546,74,147,180047
28,552,508,123,245,157605
28,736,304,128,257,126321
28,92,496,154,308,141645
28,741,531,137,275,127181
137,141,112,166,332,149714
37,768,422,80,161,142303
37,763,192,88,177,135870
37,171,325,121,242,163283
37,889,249,117,235,155202
37,261,181,205,412,147783
37,144,195,201,402,168584
24,259,247,118,237,171075
1,806,161,91,181,269357
1,531,268,92,185,223322
1,222,122,95,190,196388
221,282,272,71,143,170461
221,325,240,106,213,146387
117,151,161,184,369,223735
9,562,204,70,140,162142
9,17,305,72,143,164311
9,486,186,150,302,139310
9,213,211,174,348,175297
148,160,163,75,150,206667
148,243,169,73,146,183707
148,200,150,83,166,205287
148,452,164,114,228,203299
148,296,150,121,243,185452
148,352,119,155,311,217043
278,355,95,102,204,182075
50,341,159,129,258,176274
141,232,150,100,202,145606
141,275,112,133,266,171713
161,176,304,74,148,139080
161,139,288,82,165,168444
161,280,59,129,258,140270
133,185,251,117,235,244623
167,212,265,90,181,156638
167,272,267,85,170,137553
167,152,19,110,219,141364
167,403,146,149,299,166673
167,240,144,151,302,164777
7,405,216,73,147,208186
7,96,214,76,152,146251
7,246,260,67,134,147923
7,343,183,108,217,190203
7,555,156,104,208,157331
7,446,162,128,256,174006
7,218,152,128,256,144421
7,136,112,174,350,148221
44,774,63,109,218,163806
44,1044,244,95,191,140727
44,589,301,133,266,131823
83,164,215,179,358,215763
84,17,88,76,151,209550
84,152,285,155,311,143380
174,469,126,100,199,194450
174,236,164,135,270,210128
102,345,288,80,161,155885
102,303,273,88,177,197743
270,505,113,71,143,216217
270,91,121,100,201,251819
270,254,109,162,326,163332
270,323,101,171,342,165571
179,222,143,141,283,186900
179,127,135,151,303,180212
77,89,121,196,393,252000
80,166,177,178,356,197558
12,410,254,85,170,151644
12,347,528,85,170,147496
14,512,460,70,140,169513
14,459,195,228,456,162463
58,200,400,84,168,154987
58,240,384,106,213,135104
2,226,242,122,245,256408
2,303,255,119,238,182413
271,249,197,110,221,246828
271,319,140,134,268,204843
131,119,228,88,176,170446
131,153,177,120,241,207709
33,592,184,160,321,150423
122,260,218,89,178,147605
122,312,98,111,222,198371
181,461,189,80,161,181641
181,360,272,67,134,161148
181,308,250,84,169,152727
156,303,145,144,289,187528
100,293,261,68,137,133263
124,103,367,84,168,181872
124,140,318,110,220,173367
106,299,194,122,244,186205
106,196,14,92,183,132602
16,46,287,79,158,182139
16,62,86,116,232,146728
140,40,28,70,140,147603
140,436,65,166,333,171207
140,288,27,188,377,159492
103,273,74,171,344,215938
272,51,163,80,159,172109
272,172,144,116,232,242290
272,85,139,123,247,228946
272,354,132,129,258,160705
272,284,130,140,281,219624
189,118,154,92,185,220026
189,42,115,116,232,186184
189,153,132,127,254,242387
189,255,155,127,254,189657
116,292,105,128,256,196015
116,115,135,224,448,192848
145,186,156,107,214,254399
145,331,203,83,166,198678
145,391,191,102,204,196467
145,432,200,88,176,141123
145,235,143,110,220,210641
224,179,179,77,155,144661
29,1010,182,69,138,163818
29,586,238,154,309,149635
178,449,139,78,156,178968
178,134,237,85,171,155388
178,75,99,129,259,147417
178,339,118,151,304,145470
243,236,54,98,196,153200
4,839,608,84,169,169592
4,886,631,80,160,160267
4,922,633,126,253,139322
4,485,284,219,438,220660
4,272,216,221,442,215879
208,334,212,96,192,147785
286,271,159,71,143,187150
286,306,140,128,258,148909
209,456,126,74,148,137244
152,37,91,66,132,159558
152,498,173,74,148,240127
152,546,179,69,138,220782
152,87,201,76,151,171718
152,461,211,84,167,190903
152,334,201,90,179,197168
152,390,166,98,196,199467
152,43,192,90,181,175788
152,201,171,106,212,157451
259,397,238,102,205,157293
48,1019,259,146,292,168867
48,873,431,181,362,150926
48,704,399,176,354,164541
48,392,323,221,443,167054
203,330,268,74,148,147347
203,256,85,77,155,139505
239,360,148,81,162,155407
239,148,56,118,238,143926
94,181,191,181,363,197201
169,453,112,91,182,177494
169,376,294,77,154,155925
169,240,304,75,149,164411
95,180,159,192,386,201563
45,852,358,92,183,148425
99,244,128,154,308,163637
183,291,122,133,266,200140
183,162,121,154,309,190113
193,214,228,96,192,181750
193,166,112,83,167,136031
211,243,144,68,136,126509
90,374,354,66,131,144583
119,140,131,220,441,178517
194,8,112,67,134,164817
194,379,285,79,158,150914
194,322,258,95,191,158215
190,230,173,128,256,182529
165,250,127,140,281,244423
64,371,243,120,241,164912
172,355,128,151,302,178433
111,302,188,88,175,163328
53,205,320,66,132,141269
36,70,178,69,138,156190
36,647,295,90,181,178730
283,207,172,91,183,181738
267,287,34,97,194,165450
10,609,353,111,223,191097
10,926,310,101,202,155258
10,162,299,165,331,224015
10,698,336,184,369,232310
10,352,283,168,337,172397
22,265,176,189,378,167528
184,182,108,145,290,209949
147,90,90,151,302,220699
147,218,131,139,279,159835
147,384,64,182,366,188282
147,304,99,176,354,137318
127,274,322,104,209,140316
127,225,168,198,397,179261
127,105,142,215,432,192620
160,317,220,99,199,142471
